image_ids,splits
51989,train2014
193654,train2014
476082,train2014
476080,train2014
476086,train2014
149343,train2014
259104,train2014
566261,train2014
193659,train2014
566262,train2014
310851,train2014
384161,train2014
389615,train2014
227554,train2014
389617,train2014
402598,train2014
93866,train2014
221865,train2014
93864,train2014
384164,train2014
527618,train2014
579258,train2014
179620,train2014
446945,train2014
549490,train2014
335914,train2014
436319,train2014
436318,train2014
376701,train2014
335913,train2014
335912,train2014
356880,train2014
578780,train2014
158514,train2014
158515,train2014
261172,train2014
356888,train2014
388805,train2014
64537,train2014
154424,train2014
81676,train2014
52183,train2014
69729,train2014
250303,train2014
271324,train2014
113721,train2014
113725,train2014
53275,train2014
466374,train2014
49248,train2014
466373,train2014
21316,train2014
466378,train2014
223701,train2014
21313,train2014
22958,train2014
56972,train2014
22953,train2014
22951,train2014
116268,train2014
22954,train2014
90985,train2014
192524,train2014
2742,train2014
199715,train2014
274663,train2014
199719,train2014
274667,train2014
274665,train2014
57697,train2014
71927,train2014
210907,train2014
95533,train2014
108639,train2014
516105,train2014
408479,train2014
310607,train2014
578128,train2014
541456,train2014
570338,train2014
570339,train2014
184679,train2014
268750,train2014
445411,train2014
572789,train2014
572786,train2014
470036,train2014
376434,train2014
447302,train2014
108187,train2014
291873,train2014
371164,train2014
272679,train2014
272675,train2014
521620,train2014
42698,train2014
272670,train2014
524196,train2014
183321,train2014
115763,train2014
339115,train2014
183327,train2014
303476,train2014
27412,train2014
303471,train2014
572879,train2014
19182,train2014
467295,train2014
137105,train2014
67046,train2014
347300,train2014
132552,train2014
434262,train2014
345813,train2014
434264,train2014
330435,train2014
330436,train2014
337427,train2014
337425,train2014
117736,train2014
473695,train2014
109580,train2014
109586,train2014
106557,train2014
91295,train2014
109588,train2014
511454,train2014
511455,train2014
273204,train2014
456009,train2014
430940,train2014
183495,train2014
560372,train2014
216502,train2014
263727,train2014
263724,train2014
285307,train2014
216507,train2014
441460,train2014
262897,train2014
262893,train2014
450961,train2014
450963,train2014
429143,train2014
343558,train2014
343559,train2014
189780,train2014
308744,train2014
343551,train2014
153041,train2014
279749,train2014
131015,train2014
527507,train2014
177406,train2014
177404,train2014
385929,train2014
288032,train2014
257909,train2014
444453,train2014
131011,train2014
180672,train2014
31062,train2014
385921,train2014
91837,train2014
441794,train2014
366247,train2014
286033,train2014
441798,train2014
55090,train2014
189798,train2014
435139,train2014
326663,train2014
144203,train2014
326666,train2014
189794,train2014
224042,train2014
35297,train2014
209643,train2014
224045,train2014
107204,train2014
224049,train2014
221038,train2014
35299,train2014
159028,train2014
187379,train2014
24446,train2014
253729,train2014
335140,train2014
187371,train2014
130950,train2014
580678,train2014
335144,train2014
66028,train2014
313807,train2014
189425,train2014
313803,train2014
358070,train2014
336489,train2014
117857,train2014
313809,train2014
73195,train2014
344726,train2014
73197,train2014
73190,train2014
346898,train2014
22135,train2014
271419,train2014
346890,train2014
187368,train2014
508311,train2014
344024,train2014
555475,train2014
555470,train2014
165086,train2014
276770,train2014
294968,train2014
188787,train2014
375201,train2014
367003,train2014
208067,train2014
277426,train2014
277427,train2014
24454,train2014
356344,train2014
73226,train2014
315324,train2014
433413,train2014
141181,train2014
281567,train2014
230972,train2014
230971,train2014
327131,train2014
327132,train2014
51644,train2014
220347,train2014
165559,train2014
140581,train2014
51643,train2014
51642,train2014
101127,train2014
140588,train2014
396165,train2014
170999,train2014
408802,train2014
452643,train2014
408800,train2014
408801,train2014
98220,train2014
531725,train2014
61560,train2014
377132,train2014
505226,train2014
339938,train2014
439932,train2014
509047,train2014
439930,train2014
154305,train2014
337164,train2014
439939,train2014
130047,train2014
337161,train2014
253515,train2014
200272,train2014
108365,train2014
139198,train2014
445493,train2014
87210,train2014
87217,train2014
87219,train2014
246287,train2014
84096,train2014
218242,train2014
390575,train2014
296883,train2014
390571,train2014
345047,train2014
298199,train2014
298195,train2014
298193,train2014
205572,train2014
329660,train2014
329661,train2014
412824,train2014
1764,train2014
455444,train2014
323900,train2014
350939,train2014
481725,train2014
419324,train2014
419327,train2014
248251,train2014
248250,train2014
39654,train2014
476501,train2014
71265,train2014
438978,train2014
450193,train2014
473003,train2014
406328,train2014
273814,train2014
33034,train2014
285710,train2014
37595,train2014
18816,train2014
200843,train2014
548153,train2014
558576,train2014
569101,train2014
365205,train2014
69929,train2014
284047,train2014
558579,train2014
7124,train2014
407050,train2014
7123,train2014
407053,train2014
219194,train2014
483381,train2014
219196,train2014
342401,train2014
329083,train2014
553051,train2014
4963,train2014
399241,train2014
407477,train2014
316563,train2014
84546,train2014
435908,train2014
84548,train2014
132946,train2014
435902,train2014
373936,train2014
502838,train2014
248878,train2014
437210,train2014
178966,train2014
44996,train2014
44995,train2014
178962,train2014
299717,train2014
47942,train2014
14759,train2014
294974,train2014
47948,train2014
226587,train2014
14757,train2014
226583,train2014
162930,train2014
175820,train2014
272882,train2014
171566,train2014
171564,train2014
500622,train2014
13908,train2014
549284,train2014
238729,train2014
322350,train2014
503538,train2014
238724,train2014
556108,train2014
207880,train2014
208850,train2014
208857,train2014
190229,train2014
207889,train2014
5574,train2014
230117,train2014
72909,train2014
30073,train2014
28356,train2014
234600,train2014
234603,train2014
229208,train2014
38266,train2014
394476,train2014
407949,train2014
567870,train2014
228155,train2014
378583,train2014
393125,train2014
393126,train2014
393127,train2014
573252,train2014
439117,train2014
11229,train2014
313525,train2014
11227,train2014
439118,train2014
11222,train2014
155177,train2014
286998,train2014
256824,train2014
155170,train2014
103228,train2014
206685,train2014
29755,train2014
214733,train2014
379987,train2014
213107,train2014
225054,train2014
225055,train2014
490317,train2014
215469,train2014
460235,train2014
460231,train2014
304466,train2014
378637,train2014
378636,train2014
215462,train2014
394359,train2014
378632,train2014
490318,train2014
422804,train2014
410226,train2014
410229,train2014
179017,train2014
523151,train2014
231645,train2014
173056,train2014
241390,train2014
82658,train2014
453260,train2014
39137,train2014
327123,train2014
39138,train2014
322827,train2014
515387,train2014
191706,train2014
385341,train2014
486960,train2014
42463,train2014
401477,train2014
195418,train2014
286376,train2014
42469,train2014
528305,train2014
405544,train2014
97743,train2014
97747,train2014
97744,train2014
161885,train2014
267256,train2014
405548,train2014
546261,train2014
159296,train2014
120006,train2014
64733,train2014
146387,train2014
100753,train2014
153639,train2014
396400,train2014
63703,train2014
9113,train2014
152588,train2014
95455,train2014
515655,train2014
12284,train2014
219974,train2014
348948,train2014
176106,train2014
486567,train2014
348945,train2014
21152,train2014
219978,train2014
21151,train2014
548905,train2014
548906,train2014
500527,train2014
500525,train2014
159121,train2014
240441,train2014
64089,train2014
159127,train2014
159128,train2014
306822,train2014
81307,train2014
240448,train2014
311965,train2014
125567,train2014
49738,train2014
362114,train2014
362117,train2014
254536,train2014
158456,train2014
149774,train2014
489914,train2014
387954,train2014
491191,train2014
258006,train2014
565777,train2014
400702,train2014
211613,train2014
554524,train2014
220372,train2014
258000,train2014
484528,train2014
140590,train2014
90218,train2014
404633,train2014
320467,train2014
90216,train2014
522788,train2014
418155,train2014
412172,train2014
395096,train2014
96693,train2014
158989,train2014
513712,train2014
72391,train2014
179170,train2014
427486,train2014
379211,train2014
175451,train2014
539197,train2014
105358,train2014
165546,train2014
539198,train2014
538247,train2014
479068,train2014
203594,train2014
255660,train2014
369268,train2014
364618,train2014
538249,train2014
280020,train2014
176810,train2014
421887,train2014
122511,train2014
306178,train2014
282889,train2014
30699,train2014
237394,train2014
143630,train2014
213922,train2014
307884,train2014
44509,train2014
243136,train2014
542991,train2014
495445,train2014
529188,train2014
352426,train2014
433968,train2014
543642,train2014
470551,train2014
543645,train2014
352425,train2014
421771,train2014
413222,train2014
421777,train2014
495992,train2014
495997,train2014
186429,train2014
290676,train2014
355947,train2014
357898,train2014
576994,train2014
576993,train2014
415684,train2014
178222,train2014
143716,train2014
357896,train2014
442997,train2014
351382,train2014
296635,train2014
351380,train2014
169270,train2014
351386,train2014
296631,train2014
351384,train2014
416338,train2014
356765,train2014
356764,train2014
529929,train2014
355492,train2014
377208,train2014
532525,train2014
365569,train2014
497592,train2014
59282,train2014
417689,train2014
257752,train2014
385494,train2014
50750,train2014
267284,train2014
267289,train2014
95337,train2014
119974,train2014
83568,train2014
356734,train2014
110841,train2014
395469,train2014
174412,train2014
189223,train2014
61395,train2014
259809,train2014
435142,train2014
394739,train2014
127073,train2014
189229,train2014
570902,train2014
259800,train2014
128645,train2014
289492,train2014
389134,train2014
389137,train2014
119678,train2014
192345,train2014
221587,train2014
192348,train2014
463715,train2014
466942,train2014
466941,train2014
212331,train2014
242771,train2014
151115,train2014
466949,train2014
151110,train2014
151112,train2014
22440,train2014
214475,train2014
22447,train2014
355231,train2014
214478,train2014
22448,train2014
504169,train2014
245209,train2014
127072,train2014
250401,train2014
250400,train2014
26356,train2014
26359,train2014
263968,train2014
289698,train2014
258176,train2014
354726,train2014
289693,train2014
580487,train2014
85816,train2014
289696,train2014
414244,train2014
428565,train2014
55707,train2014
51083,train2014
93279,train2014
277433,train2014
220189,train2014
190826,train2014
197836,train2014
3628,train2014
75361,train2014
3623,train2014
203599,train2014
167713,train2014
282310,train2014
445187,train2014
57702,train2014
118104,train2014
104425,train2014
57707,train2014
114653,train2014
565906,train2014
572215,train2014
565902,train2014
544690,train2014
581283,train2014
581285,train2014
544698,train2014
436878,train2014
96177,train2014
256589,train2014
106371,train2014
116652,train2014
116650,train2014
52068,train2014
141965,train2014
389866,train2014
227325,train2014
